2000
     39553	     15523	  98
     48356	     51521	 291
     71542	     15859	 484
     29004	     52617	 411
     64481	      5729	 295
     11502	     84222	 260
     34273	     67964	 281
     36057	     53114	 389
     45804	     63997	 312
     45005	     92250	 249
     20771	     31803	 327
     40319	     80160	  84
     98438	     51702	 163
     95095	     80706	 427
     77138	     45187	 455
     36019	     56690	 376
     88002	     90963	 216
     44021	     27020	 482
     21678	     72825	 302
     84038	     17831	 263
     33720	     38602	 422
     98925	     78921	 323
     15652	     77360	  81
     48238	     72456	 485
     33441	     49594	 211
     24374	     85614	 494
     99529	     73616	 449
     42649	     17637	  84
     38883	     39316	 448
     99115	     23355	  37
     51597	     57076	 230
     35882	     56002	 125
       328	     71654	  12
     16476	     19893	 374
     13331	     53334	 122
     55374	     77709	  50
     54107	     77239	 418
     43804	     19888	   6
     60522	     58772	 203
     50065	     57887	 320
     57440	      9484	 105
      3418	     45367	 385
     28317	     45695	 243
     30576	     62171	 343
      5292	     75503	 110
     29603	     30877	 498
     39528	     84985	 384
     23068	     28789	 484
     24247	     89311	 278
     64743	     39377	  67
     28594	     96818	 114
     49522	       236	 341
     26452	     28554	  70
     75037	     59131	 381
     43515	     64423	 258
     65328	     94027	 413
     64851	     33555	 337
     41612	     56624	 481
     38262	     80871	 428
     93685	     45615	 125
      6996	     74209	 109
     29791	     23732	 110
     97953	     50184	 253
     11811	     25222	  49
     87841	     68737	 371
     39374	     34066	 341
     21785	     98917	   9
     89181	     40530	 292
     85367	     78792	 196
     70864	     72478	 424
     95739	     79474	 295
     17432	      9265	 414
     39363	      7219	 165
     89847	     19031	 291
     99463	      6872	 135
     73503	     46247	 305
     41569	     68033	 300
     43191	     57215	   2
      1437	     42582	 396
     40555	     13447	 259
     25288	      9186	 156
     84231	     26619	 202
     66906	     65982	 238
     99765	     55830	 333
     57847	     55293	 368
     84666	     28797	  99
     45551	     70366	 439
      5355	     13558	 225
      5688	     14996	 438
     84814	     55551	   5
     36418	     80840	  51
     67497	     65071	 185
      7842	     31977	  14
     55406	     31743	 294
     22002	     89590	  70
     95470	     74256	 214
     15186	     19808	  66
      2936	     25163	 134
     47901	     30851	 209
     35449	     15666	 486
     36444	     52085	 391
     46625	     19583	 216
     83425	     27425	 376
     86209	     82832	  35
     44822	      4834	 483
     58730	       305	 354
      1435	     15491	 453
     14506	     18428	  79
     41136	     66329	 233
     82763	      1778	 311
     79941	     38222	  72
     57960	     84848	 170
      1050	     68274	 307
     76118	     54483	 221
     82929	     99306	 245
     79330	     58036	 247
     49988	     59471	 324
     40453	     73978	 416
     56083	     15114	 248
      2564	     97877	 257
     64711	     77819	 448
     78943	     35779	 372
     12759	     36829	 213
     74000	     12948	 486
     18074	     95877	 482
     66983	     75208	 273
     16197	     25196	  70
     80903	     65649	 440
     64037	     21733	  15
     13500	     24297	   5
     64742	     89008	 394
     54207	     67952	  73
     28521	     80711	 257
     71108	     54711	 322
     68179	     72786	 301
     64557	     39769	 177
     18971	     55967	 303
     32857	     36870	 131
     20721	       907	 240
     23701	     14408	 361
     24558	     79151	 307
      3234	     33359	 146
     17690	     61880	  50
     68976	     32989	 323
     33210	      1169	 187
     93322	     65726	 386
     28641	     84697	 166
     89157	     17554	 350
     15322	     38276	 355
     63221	     61977	 427
     35417	     86536	 323
     96621	     89771	 490
     25778	      7462	 299
     35647	     76438	 464
       227	      9649	 470
     37593	      2971	 298
     14729	     31613	 222
     47833	     20770	 310
     17806	     36093	   1
     88688	     99314	 311
     73978	     34731	 244
     38419	     31353	 192
     36220	     57132	 230
     95901	     92779	 112
     88572	     93007	 160
     82412	     30600	 175
     41978	     45330	 333
     86242	     93164	 437
     48061	     10971	 117
     48157	     99659	 114
     10230	     73638	 288
     58840	     12058	 444
     97220	     48278	 230
     43063	     44180	 194
     65344	     32752	 159
     97275	     15164	 312
     32178	     57143	  39
     98693	     43385	   4
     85980	     91447	  59
      9359	     39604	  58
     32053	     49835	 426
     89479	      8675	 486
     78259	      5895	 228
     24172	     48958	 448
     62865	     14303	 112
     94565	     11578	 188
     56866	     43756	 474
     64498	     42450	 191
     65294	     28430	 148
     77061	     37790	 346
     88487	     69844	  95
     73552	     59323	 138
     70675	     37583	 168
     16076	     61756	 413
      5657	     24621	 484
     27991	     19187	  42
     65489	     76053	 261
     60131	     40551	 473
     98159	      5846	 115
     27634	     82907	 304
     96713	     71394	 153
     15628	     44947	 450
     43217	     15622	 138
     76703	     31698	 447
     59147	     37356	  70
     55895	     65347	 166
     64222	     30837	  46
     16305	     90969	 249
     10840	     89128	 278
     33805	     16762	 193
     94560	     13476	  50
     25160	     29104	 274
     15084	     72322	 352
     42592	     49025	  11
     31856	      8173	 198
     45742	     64068	  24
     78814	     28291	 179
     87941	     44596	 134
     37619	     55436	  79
     93143	     89242	 163
     31575	     83803	 230
     41401	      8963	 376
     96175	     24048	 237
     66571	     66641	 483
     68666	     98497	  23
      8116	     44239	 344
     12914	     23054	 485
     48550	     10995	 208
     75155	     48614	 485
     90888	     41758	 432
     23384	     73333	 351
     69357	     14735	 396
     44434	     10911	  16
     91834	     77482	 349
     88259	     46148	 341
     92858	     54265	  63
     61526	     67180	 178
     58485	     15730	 233
        41	     90885	 476
     97033	     81774	 185
     83268	      5159	  51
     53306	     74516	 125
     32307	     18950	 180
     35358	     10785	  67
      5050	     99044	 298
     73239	     91903	  69
     85668	     53429	 405
     21152	     11914	 484
     67630	     11955	 438
     62724	      8989	 347
     99576	     92257	 373
      9762	     45564	 245
     34684	     77872	 340
     70517	     13230	 394
     83832	     18280	 389
     43296	     91520	 349
     57025	     77188	 116
     37935	     98340	 176
     34575	     65971	 235
     22101	     28696	 280
     91402	     28273	 242
     65862	     38036	 469
     14838	     72720	 359
     82765	     43238	 425
     61478	     27070	  16
     39235	     70367	 474
      8895	     27392	 360
     31984	     65327	 352
     66988	     99903	 181
     13948	     22004	 325
     69898	     13406	 466
     18105	     79268	 156
     11877	     94107	  20
     83520	     76873	 236
     68394	     38351	 372
     71549	     77586	 223
     66223	     86481	 360
     38087	     18465	 187
      8291	     85454	 187
     44468	     99403	 297
      9340	     69301	 364
      2486	     87407	 260
     33669	     99284	 230
     37572	     82804	 115
     84713	     51199	 307
     58926	     22748	 195
      3505	     88972	 127
     75477	     27059	 219
     12777	     35351	 147
     49980	     79819	 144
      9189	     89160	 490
     81804	     91647	 427
     33688	     25316	 424
     79679	     62889	 338
      2543	     47603	  94
     63759	      6529	 207
      2561	     10034	 152
     27844	     85511	 287
     71593	     98289	 464
       798	     48270	 363
     29405	     57459	 309
     27315	     39263	 267
     12631	     72951	 394
     97232	     52631	 208
     64638	     55174	 446
     83243	     18934	 479
     24596	     21495	  29
     54922	     49339	 457
     12307	     20933	 448
      5044	     21731	 190
     77600	     51137	 477
     39317	     78452	 173
     92682	     91084	  38
     71363	     88317	 301
     12934	     52955	  77
      2108	     36199	 172
     97811	     60796	 279
      3548	     15718	  26
     94797	     28026	 130
     84335	     33070	 239
     22144	     10670	 495
     17413	     49988	 387
     51945	     42670	 342
     59429	     14034	 284
     19544	     26969	  49
     34833	     29077	 230
     69057	     26889	  34
     24776	     30437	 112
     29835	     25234	 253
     55828	      9570	 418
      3552	     31715	 471
      2414	     49128	 221
     79729	      1073	 435
     48128	     60503	   5
      4843	     80047	 140
     14515	     14881	 285
     60386	     83938	 419
     67053	      8715	  72
     89439	     38550	 198
     39851	     94379	 246
     23333	     97931	 404
     17486	       346	 150
     61627	     80075	 155
     48439	     28203	 458
     49286	     33047	 358
     77102	     47563	 432
     33997	      7949	 352
     17780	     75003	 396
     32001	     64443	  88
     71456	      4295	  60
     20482	     27629	  50
      1222	     45115	  52
     31092	      6743	 452
     62035	     55182	  93
     53482	      4468	 258
     24976	     81571	 496
     11351	     15568	  36
     81665	     33349	 411
     60694	     65350	 233
     78275	     36806	 255
     90234	     57288	 393
       125	     58511	 118
     10363	     89603	 152
       676	     51639	 428
     19192	      5121	 450
     70757	     30097	 358
     69884	     41449	 436
     76961	     23114	 103
     59043	     83809	 429
      5567	     62085	 114
     56388	     52319	 400
     34837	     52445	 193
     58403	     62808	 141
     88711	     63485	 399
     74202	     82678	 424
     64162	     53435	  75
     35694	     23319	 282
     22794	       281	 398
     43243	     59324	 317
     29043	     64892	 127
     51649	     21280	 389
     31544	     56118	 151
     69950	     14522	 465
     97960	      3233	 282
     77610	     77436	 196
     62381	     41599	 463
     77250	     77293	  80
     33568	        87	  81
     13001	     43331	 378
     76244	     72375	 202
      1572	     24025	 309
     79220	     55569	  89
      9313	     25520	 162
      2216	     23481	 178
     58603	      1091	  65
     97669	     63472	 273
     90169	     40722	 160
      5990	     74290	 160
     22092	     87292	 377
     97518	     63536	 238
     37837	     65109	 359
     99437	     44329	 136
     17156	     53643	 264
     49397	     55859	 381
     84872	     14462	 387
     97783	     12131	 204
     52293	      2301	 408
     84097	      8291	 279
     15988	     30383	 216
     91211	     27902	  34
     38810	     65740	 359
     10435	     65178	  81
     37629	     82334	 349
     90343	     31732	 128
     66539	     16604	 201
     43826	     14387	 261
     84585	     66681	 273
     66066	     50778	 314
     21838	     66767	 466
     64903	     57979	 106
     71504	     96789	 434
     43214	      7225	 260
     59254	     44854	 172
     28936	     35197	 331
     54478	      1737	 414
     94483	     45563	 485
     46620	     30148	 319
      1058	     96215	  73
     63788	     18054	 407
     56902	     82957	 197
     77919	     54462	 180
     64676	     97677	 217
     16611	     56931	 441
     50880	     85868	 117
     16882	     40347	 126
     99489	     34830	 353
     96483	     81450	   4
     60159	     82509	 485
     74614	     46298	  75
     55836	      3200	 490
     95037	     81119	 263
     31028	     45795	 251
     74244	     62406	  36
     62314	     13287	 465
     85582	     30170	 167
     10587	     29660	 341
     81156	     26144	 248
     81873	     86304	 161
     78806	     60918	 392
     93794	     16754	 408
     91739	     11792	 314
     44147	     42820	  43
     94231	     17064	 355
      1248	     79379	 421
     94132	     64961	  72
     27363	     75549	 220
     95425	     56705	 351
     44938	     38579	 283
     76961	     17386	  87
     55282	     11180	 171
     36803	      2919	 230
     99444	     47066	 444
      7882	     41298	  29
     78726	     42546	 426
     62858	     36678	 251
     77160	     64042	 129
     21123	     59468	 412
     91230	      4407	 105
     47642	     81368	 192
     64972	     36651	 248
     99056	     73454	 263
     44934	     72899	 498
     33631	     80781	 204
     39394	     59508	 417
     24536	     22366	 101
     74639	     99527	 421
       292	     20651	 218
     82651	     11882	 240
      3589	     59524	 147
     41913	     24496	 330
     91418	     23553	 198
     43842	     68487	  62
     43333	      2119	 466
     84122	     41513	 263
     67457	     66049	 375
     87471	     40689	 373
     71528	     40981	 476
     15053	     23633	  36
     62986	     27222	 333
     92287	     69136	 456
     58240	     60555	  73
     97647	      4397	 416
      9955	     47730	 427
      3044	     31852	 134
     55642	     99310	 464
     30606	     86781	 168
      5098	     58310	 373
       241	     73363	 491
      7266	     36349	 127
     73815	     28637	 473
     64861	     86877	 275
     79460	     84525	 297
     62547	     94480	  36
     47753	     97525	 195
     74473	     53168	 192
     67242	     83774	 126
       701	     88872	 417
     75142	     89113	 284
     73216	     96379	 466
     98513	     70195	 109
     92946	     35056	  44
     47935	     14517	 466
      7322	     77064	 439
     14439	     24818	 426
     53410	     99291	 192
     91690	     66533	 111
     16753	     67235	  55
       125	     42377	   1
     56861	     15593	 483
     49947	     14106	 334
     71670	      7053	   9
     80271	     54989	  82
     73397	     62311	 467
     61004	     76751	  91
     46136	     30161	  87
     84437	     21852	 420
      6512	     38605	 256
     17460	     38731	 468
     17522	     95593	  46
     13963	     45541	 117
     80600	     17211	 152
     82294	     97482	 427
     98505	     70880	 238
     91781	     31884	 122
      9875	     78021	 273
     27261	     62459	 382
     11180	     68972	  75
     62334	     86432	 269
     55865	      3955	 247
     64990	     17919	 475
     88222	     98519	  61
     18508	     80814	  48
      3783	     79320	 403
     51370	     71101	  62
     75708	     80977	 452
     30208	      8238	 264
      6562	     19419	 109
     21521	     81753	  41
     75212	     37619	  61
     24496	      2610	 151
     19321	     90832	 143
     31358	      9341	  47
     40878	     13124	 444
     21278	     64494	 300
     33563	     40202	 204
     23869	     70411	 246
     76634	     76974	 343
     98372	     98495	 251
      6542	     73707	 440
     18667	     98203	 453
     48712	     17525	 407
     77276	     48884	 453
     86656	     89763	  19
     75355	     11041	 342
     35156	     44605	  43
     75935	     68475	 395
     24952	     45109	 280
     93389	     43482	 272
     43579	     50024	 141
     31389	     68692	 132
     21809	     17404	 219
      3062	     94681	 464
     93656	     81337	 412
     97375	     56693	 468
     65588	     91849	 191
     74003	     67784	  33
     52831	     92737	 259
      8633	     86126	 476
     62930	     29706	 226
     90935	     61096	  70
     17143	     82905	 157
     60878	     85968	 130
     53496	     79625	  37
     35878	     77000	 320
     29301	     42588	 279
     67330	     16592	 118
     73834	     69423	  82
     25448	     78057	  13
     20544	     40987	 161
     65665	     31923	 467
     79478	     49067	 381
     10696	      9945	 311
     36597	     63442	 209
     43835	     99320	  94
      7766	     28621	 307
     63547	     95952	 390
     87112	     69787	 237
      3414	     95235	 127
      5844	     15779	 332
     37979	     81445	 492
     31211	     60923	 237
      7350	     71620	 287
     69456	      8217	 104
     11188	     52053	 101
     29919	     59819	 244
     91240	     23366	 224
     69152	     10479	  73
     16488	     13894	  49
     41882	     19738	 128
      8263	     57718	  35
      6568	     88930	 340
     53940	     96280	 198
     11258	     65736	 239
     32017	     76924	 499
     52097	      6844	 298
       799	     98084	 415
     45453	     67237	 467
     59895	     83726	  37
     69571	     25608	 136
     95028	     33871	 424
      1930	     40440	 369
     69756	     94380	 350
      9202	      5639	 179
     56867	     37657	  64
     56584	     89754	  98
     16121	     90554	  88
     99025	     36008	 424
     92408	     95903	 343
     99685	     65475	 471
     26701	     60503	 140
     11434	     62433	 343
     85097	     32190	 314
     55041	     41392	 343
     90721	     98260	  31
      3325	     54845	 480
     22775	     70966	 433
     40309	     69992	 113
     25081	     62401	  92
     93578	     62086	 419
     87684	     88787	 222
     15662	       222	  34
     84080	     85320	 195
     46879	     40361	 402
     15318	     31082	 393
     21413	     34408	 168
     17264	     57183	  22
      3669	     97493	 372
     26083	     22574	 184
     44400	     16153	 495
     28192	      3838	 439
     72487	     19500	 440
     79216	      3581	 366
     18136	     50461	  68
     98448	     65779	 224
     77021	     87193	 396
     10438	      4458	 182
     14823	      8127	 169
     89199	     34210	 282
     25977	     78610	 363
     24842	      6802	 382
     12494	     79290	 479
       369	     58507	 497
     73564	     76643	 250
     87121	     75092	  79
     31760	     52113	  15
     10808	     62552	  37
     47039	     77375	  77
     80765	     66575	 249
     37064	     92553	 142
      9517	     17395	 176
     85809	     29890	  72
     81600	     30259	 365
     80974	      3824	 248
     30809	     90945	 123
     46423	     22706	 384
     49232	     33514	 197
     56498	     80554	  83
     71893	     61319	 416
     21498	     98383	 379
     49714	      7901	 466
     84733	     93710	 116
     99042	     75311	 267
     71859	     56286	 286
     21320	     87095	 241
     45873	     33519	 354
     22539	     82751	  22
     61758	     39250	 425
     78352	     11143	 231
     61522	     32641	 223
     37245	     82355	 263
     30363	     67089	 231
     53372	     66131	 108
      6640	     37991	 389
     63733	     59311	 325
     11772	      5184	 492
     82517	     27724	 406
     86776	     89483	 102
     71590	     67835	 158
     17722	     29358	 321
     62239	     66603	 233
     14657	     96967	  68
     60786	     50339	 399
     82226	     56980	  89
     59953	     20714	 386
     24775	     32487	 411
     23116	     15005	  50
      4209	      1781	 498
     24553	     73372	 337
     56040	     91094	 483
     20169	     53333	 316
     66654	     67991	 301
     80228	     28777	  53
     59934	     11003	 338
     77631	     70956	 442
     54640	     95731	 104
     36834	     18848	 179
     46752	     23058	 188
     46154	     47611	  55
     13391	      3652	  10
      9987	     23822	 277
     73186	     90476	 117
     33353	     70705	 261
     43859	     30640	 316
     11347	      8272	 171
     99549	     62913	 149
     20238	     99747	 243
